panel,comparison_label,strain,contrast,orthofinder_orthogroup,OG_gene_symbol,logCPM,logFC,FDR,ma_class_from_code
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001303,afuA,8.98979599938933,2.30740014421155,0.0002381882474271,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001304,afuB,7.50406145438688,0.202544231344137,0.383156135824559,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001305,glnE,9.12926763705074,-0.499805443046745,0.0014216834900732,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001306,metR,7.66091973926949,-0.174053145846545,0.296384667922242,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001307,tesB,7.58906956396747,0.318250972578138,0.0435895763988859,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001308,scpA,7.13428151120362,-0.629428070960871,0.0006010646364652,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001309,scpB,6.01669951448721,-0.46653423644005,0.0659500046022672,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001310,tusA,5.37303569994317,-1.34974574955891,6.98354760400003e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001311,purC,8.0220268671791,0.375607814013445,0.0530291175169599,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001312,gene2949,8.78579067438863,-1.58102384837656,9.4211044052477e-09,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001313,gene2923,7.21940073551266,1.82442679129883,1.30472585969245e-09,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001314,tmk,6.20627969482566,0.23871233110553,0.22220829004836,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001315,comEC,6.61376141267797,-0.308997289386383,0.134289624653122,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001316,TLL0138,6.00780155706882,-1.22504898731698,0.0002370490012806,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001317,argJ,8.50841866961044,0.418748040490058,0.0053541040118024,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001318,ftsQ,6.13645234962268,-0.35119097007326,0.17530223992603,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001319,petC,10.3273132379988,-0.753943347781386,0.0007487818910577,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001320,petB,10.9947293463851,-0.669458885409613,0.0001362184082535,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001321,petA,10.2893087638172,-0.950540568468541,2.96440865022773e-06,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001322,zapE,7.50007535718057,-0.458672791829646,0.012650084293331,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001323,rapZ,8.37610429380342,0.514652703561694,0.0024164914464556,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001324,mreC,7.64487941652667,1.3798997488477,3.26421351574969e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001325,gatC,3.66017344345336,-0.490537416395227,0.385937797460549,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001326,gatB,8.89963661256394,0.363217112534334,0.020811665598125,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001327,pvdE,7.49505438285981,1.22699937951138,1.46002419389429e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001328,cybB,7.71711962938522,-0.398956498845012,0.0086769555243745,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001329,rlpA,8.8696866855173,-0.0278521751545817,0.869204112261066,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001330,nemR,8.13960650195985,1.52932464564381,9.5924212876486e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001331,phzF,6.11983607091916,-0.0151802168495865,0.962316947024176,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001332,queF,7.20506755590203,1.32148738768622,1.72222423740312e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001333,higB-1,6.63681339675494,-0.857816064767024,0.0026522629916775,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001334,azlC,5.66091296387366,0.579951179727373,0.0398676245294875,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001335,sbcD,6.86332429176437,-0.252732929981279,0.179126948869026,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001336,pgpA,8.46335045578877,1.00177872455625,4.43872732167451e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001337,ybaK,6.31268286690975,-0.564384051380737,0.0217382360955381,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001338,btuE,6.8870971861445,0.538295848970895,0.056087168435387,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001339,astA,9.74616487393584,-1.01153401892086,0.000319769667253,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001340,metE,9.93862847714042,1.03549523473273,0.0011521427347233,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001341,gltI,4.93992187858092,0.645002063249642,0.020520623027603,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001342,TC.NCS1,8.77387404581922,1.81046527657252,7.74992116312434e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001343,fdhD,6.77540227854096,-0.954035958037963,0.0001655380231236,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001344,IV02_17390,5.68191613199314,-0.873447192174338,0.0017366898444593,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001345,moaB,6.773687536205,-0.165421856799012,0.334830973189839,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001346,gene1705,5.84778995216195,-0.145163659110484,0.481463155794262,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001347,fliD,10.7167748497604,-1.23196066772766,4.81654155706349e-08,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001348,prmB,7.96625175722135,-0.853835697117476,0.0002158754887067,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001349,parC,8.72024346784601,0.470426371789628,0.0012838663885003,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001350,serB,7.78900079585117,-0.128032128329258,0.495484266488745,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001351,hfq,7.23587840200498,1.3268697088278,7.55462336478093e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001352,hisZ,9.20907026817941,-0.124246061480238,0.334830973189839,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001353,gene1829,2.5939541907603,1.46906634163054,0.0685359770780703,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001354,ccoO,9.84508155211601,-0.519073070111385,0.0168561927118193,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001355,nagL,6.05228334199757,-1.12132918008094,5.25060285950614e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001356,modA,6.82292601656216,-0.508874431410885,0.0052644244741342,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001357,nemR,8.03549588102127,0.124121267567099,0.450903091363187,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001358,dinG,8.9618285781922,0.22211300355045,0.156058345981245,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001359,ppc,9.28908036706041,0.163979973512868,0.363571223044736,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001361,cspA,1.22189118815018,-0.0231140861877137,0.977628751955603,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001362,HIBCH,6.96902489488301,-0.97671897438087,0.0002187922584032,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001363,mmsB,6.62553363497701,-0.474049759385378,0.0804712988718966,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001364,leuC,8.05955288065343,-1.54156890656764,5.73862462823716e-07,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001365,tnsB,10.1426826747553,0.743919464616711,3.18929654088582e-06,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001366,motA,7.9600556865078,-0.822953896304243,7.0106503546218e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001367,flhB,6.4450717429909,-0.88529720780255,3.44520108639208e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001368,cheR,7.09994779779684,-1.66122050518938,1.77837455537418e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001369,cysH,6.73808387755748,1.8829740156904,2.85829118067835e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001370,prpB,6.58172062204396,-1.06215851136355,0.0004700182751696,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001371,pyrF,6.53697640068532,-1.25494144114458,0.0021975921169267,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001372,ihfB,5.32915631475724,0.557594442530912,0.0219947782558246,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001373,pgsA,7.08871960149877,-0.873418146748872,0.0001849712763329,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001374,argF,8.28462734262893,0.104041917063315,0.555816086078844,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001375,rnd,7.18599241586621,1.20873400915297,1.03697709908943e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001376,ycgN,6.28894194131485,0.848897620665445,0.000341801108274,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001377,tcaB,5.91361941267487,-1.42502403648977,1.58483023279339e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001378,thiE,6.50256264328025,-0.487182654535638,0.0480338365213376,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001379,rpmC,3.653157652891,-0.897817618374317,0.193814876559069,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001380,dcd,7.27680971944814,-0.11722068217356,0.516664450241297,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001381,hda,7.04546890970353,-0.851683125765397,0.0001164037295348,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001382,xanP,6.91228008208843,-0.213558702945314,0.274841927242318,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001383,moaC,7.15919804315728,0.319041427486346,0.0381755688868325,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001384,moaE,5.42223507111219,-0.471219692721827,0.0856882383839619,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001385,ppsR,6.62065289651657,-1.58844128378673,5.19210235502595e-07,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001386,ppsA,10.5447342716829,-2.23058371188079,1.28459577244427e-09,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001387,queC,7.02050290143403,0.32699724606392,0.10538444957193,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001388,cydA,11.8275710341407,2.05081661126169,1.9994442921256e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001389,cydB,11.618864147576,2.38912565744914,4.19412389872871e-08,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001390,ade,8.6792253249167,1.34027126186871,1.70135552231509e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001391,fruB,9.41244122209456,-0.663605459072677,1.22142634758198e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001392,sbp,8.9075980956779,2.1128766230317,1.15367879673581e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001393,cysU,7.09403511387097,1.73771431660196,0.0007064815908771,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001394,ahpF,8.3822140586423,1.98178591886171,6.17476071428928e-10,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001395,moeB,6.5847734038701,1.35697813877985,2.14635578559293e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001396,ispE,8.81372738468864,0.0093652220555007,0.974448870529021,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001397,ybeY,5.42105801864693,-0.169893703093582,0.649000088618117,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001398,xdhC,9.71418610866716,4.92526713306673,1.06710820325945e-10,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001399,proC,6.6567006670153,-0.409581306130382,0.0132153848740345,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001400,yggT,6.21027654196913,-0.223089727997846,0.450903091363187,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001401,rimP,6.85425412779036,0.903297205931913,0.0004652062264646,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001402,secG,7.01957171591238,-0.0508854275744288,0.769901919949461,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001403,glmM,9.15699245486525,-0.216116470843059,0.072209396026218,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001404,selO,8.81845398219162,0.551287671066417,0.0013658470866371,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001405,gltB,9.31865037395938,-0.866009695119319,8.60297722350452e-06,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001406,putA,11.3880590225805,1.26088220673811,3.04500749489256e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001407,gene0885,3.36037496559423,0.626555809551429,0.0658892570908786,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001408,xseA,6.8731174086497,-0.728628696729134,0.0034850415385716,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001409,smc,8.72171868754285,1.98192256384806,7.75145164095864e-09,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001410,ccmH,8.88996967157024,1.42382055063168,2.04493748041103e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001411,ccmE,6.87370299239,1.25373447118702,6.52826064700688e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001412,ccmB,8.04005750895423,0.500885382717561,0.0439456278105,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001413,ccmA,8.38805677041964,0.448214753946404,0.0897452519095464,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001414,rpsU,7.03119031155617,-1.09623260139307,0.0196040717825765,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001415,amgK,7.1962825323596,-0.379591767365424,0.0625305345656576,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001416,murU,6.38064601168233,-2.0423943988285,7.52915208039205e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001417,ispDF,6.04594697689615,0.188360188970166,0.464664233874258,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001418,gene1587,7.02215920350701,-0.173318421621992,0.324920015606359,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001419,phoU,8.97447664543091,-0.554943319449939,0.0158564347577346,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001420,rpoZ,4.92072833966718,-0.217810760867704,0.53547313785651,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001421,alkA,5.81141014140877,1.69693558456995,5.07957629651093e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001422,murJ,8.19915479721971,0.653716421128086,0.0004371745436175,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001423,ispH,9.68123042538622,2.62317921184229,1.41976238081979e-11,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001424,bamD,9.13470779602814,0.535187653412897,0.0010240932514804,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001425,yfiH,8.22218239266657,0.829450243674106,4.23551807858111e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001426,ilvH,7.07285857205807,-0.561170553144484,0.0148841967514947,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001427,ilvC,9.19201621959792,-1.88323533120197,2.02446918384415e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001428,MA20_19390,4.76816916828445,0.577693949243203,0.012829262899602,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001429,glmU,8.23300386333508,1.34536592145071,2.58898810379855e-08,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001430,argC,8.80173019781554,0.0599579792524863,0.72044071883581,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001431,frmB,9.29733010475858,2.3019830378232,2.98316568069757e-10,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001432,proB,9.04604604587944,0.031847548540654,0.890826437821307,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001433,glyS,9.95023053287065,-0.106535381549889,0.484095887315141,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001434,glyQ,8.60646865366001,-0.431689905943377,0.0015961725153389,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001435,secB,7.79101843357069,-0.499002526093204,0.0084783501419216,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001436,lldD,10.447946587132,-2.55064538365061,2.94594042835143e-08,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001437,gene3132,7.03584770323763,-0.409077270228885,0.112466968438771,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001438,hslO,8.11583401745449,1.8993458452132,5.161137664672529e-09,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001439,hslR,6.19197414066845,1.65622280047175,7.23686783457794e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001440,nrdR,5.66918580142082,-1.14241553830355,0.000247644626162,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001441,nusB,6.13091782187959,-1.13692051424092,0.0004911526840621,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001442,glnA,10.4528496193021,-0.228416583459023,0.439193670003627,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001443,terD,9.09701252122396,0.840585518002368,0.0258278871319749,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001444,gene3332,8.59126302067318,-1.17137654939905,7.52915208039205e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001445,cpxP,10.2825414144416,1.9081585766118,1.49799954142611e-08,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001446,trmL,5.7102945979032,-1.42854511388043,0.0025514290263807,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001447,rph,6.92197791206866,0.417386379143731,0.0052644244741342,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001448,nudH,7.45357285480051,-1.04345586139662,2.05023723861603e-06,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001449,yhbW,8.60494354332025,1.69307574764598,1.20128395729958e-09,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001508,gtrB,5.65987314848278,-0.738216757346466,0.0011950421471873,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001511,copB,8.48059109281197,2.28657443020012,7.128472274572991e-10,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001512,uspF,5.09984885455674,-0.0655905021152651,0.851290319520688,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001513,TC.OOP,12.5627022682969,-0.944187277612013,0.0001412106390414,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001515,cadC,5.72328538301057,-0.493167723143839,0.0828095048197677,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001516,ABCF3,7.33756083955643,0.437816046276379,0.0871220499757052,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001517,mutT,7.09586071067827,-1.99897558168988,6.5119642900853e-08,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001521,rfbD,7.9227703646246,1.13386931663669,5.26358069108457e-07,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001523,gene1128,2.81810483146839,1.70013896972302,0.0010240932514804,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001531,ilvE,6.32793379461563,0.254589292532067,0.460948626865358,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001532,surA,7.50345315227604,1.66363362171713,2.63329508570693e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001536,pgm,8.50598264644973,-0.823919231903623,1.14370973427006e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001538,gapdh,5.83643138660877,-1.97114751186092,0.0002404340438762,down
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001542,mlaE,7.19950286594715,1.11236541955202,2.42101440896277e-06,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001543,clpC,7.36456618247977,0.970968551224483,3.87423820706803e-06,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001547,nrdA,11.1271478446161,0.326503661414707,0.011609864196937,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001548,rfbA,7.29515366041671,0.847730783947318,3.09733382118664e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001550,tet,8.43262855449472,-0.281142559443082,0.0356944981233285,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001557,acpH,5.33744545228368,0.167975570142579,0.545312573085495,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001558,yitL,7.64841709981129,0.851959030201152,6.91225710777159e-05,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001565,deoC,6.51872021829717,1.33286805365154,9.53318713103667e-05,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001566,deoD,7.63469665089989,2.56532563555272,1.34807398052403e-09,up
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001571,gene1648,3.644363813473,0.564132839179119,0.0820293621647722,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001576,puuB,7.33702760457306,0.732992187180689,0.0029177369759666,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001580,sbcC,8.2646304669697,-0.410958472680631,0.0052644244741342,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001584,rbfB,8.75140104166161,0.182511886706978,0.19816056993683,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001585,rfbA,7.95160327614449,0.28283617682513,0.0813772624678591,mid
b,55 MPa Droplet vs Droplet 0.1 MPa,Halomonas,D55_vs_D0,OG0001588,fecB,5.64451780237917,-1.16257357469549,0.020674361600269,down
