contrast	strain	module	orthogroup_id	gene_label	direction	logFC	pvalue	FDR	n_DEG_strains_raw	strict_function_evidence	source_table	ko_terms	pathway_ids	pathway_names	representative_product	representative_Preferred_name	member_gene_symbols	member_products	n_DEG_strains	sharing	sharing_label
D55_vs_B55	Halomonas	Aerobic respiration	OG0000723	atpH	Down	-2.14028780452991	1.04301370275795e-07	6.18944228074467e-07	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02113	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	F0F1 ATP synthase subunit delta	atpH	atpH	MULTISPECIES: F0F1 ATP synthase subunit delta;F0F1 ATP synthase subunit delta;ATP synthase F1 subunit delta	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0000723	atpH	Down	-1.30308496124687	9.02046002919691e-08	9.50569856869853e-07	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02113	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	F0F1 ATP synthase subunit delta	atpH	atpH	MULTISPECIES: F0F1 ATP synthase subunit delta;F0F1 ATP synthase subunit delta;ATP synthase F1 subunit delta	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Aerobic respiration	OG0000724	atpB	Down	-1.59125546568048	2.39419353883908e-09	3.13489716491742e-08	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02108	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	ATP synthase F0 subunit A	atpB	atpB	MULTISPECIES: F0F1 ATP synthase subunit A;ATP synthase F0 subunit A;F0F1 ATP synthase subunit A	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0000724	atpB	Down	-1.2663177584652	2.97823842997314e-09	6.26554257543147e-08	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02108	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	ATP synthase F0 subunit A	atpB	atpB	MULTISPECIES: F0F1 ATP synthase subunit A;ATP synthase F0 subunit A;F0F1 ATP synthase subunit A	2	shared	OG in >=2 strains
D55_vs_B55	Aequorivita	Aerobic respiration	OG0000823	sdhB	Down	-1.5589658046858	2.34070542578067e-07	5.77374005025899e-06	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00240	map00020;map00190;map00650;map00720;map01100;map01110;map01120;map01200	Biosynthesis of secondary metabolites;Butanoate metabolism;Carbon metabolism;Citrate cycle (TCA cycle);Metabolic pathways;Microbial metabolism in diverse environments;Other carbon fixation pathways;Oxidative phosphorylation	succinate dehydrogenase iron-sulfur subunit	sdhB	sdhB	MULTISPECIES: succinate dehydrogenase iron-sulfur subunit;succinate dehydrogenase/fumarate reductase iron-sulfur subunit;succinate dehydrogenase iron-sulfur subunit	1	single	OG in 1 strain
D55_vs_B55	Aequorivita	Aerobic respiration	OG0000827	atpC	Down	-1.04888138318788	9.35335196031034e-07	1.61185161179047e-05	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02114	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit epsilon	atpC	atpC	MULTISPECIES: F0F1 ATP synthase subunit epsilon;hypothetical protein;ATP synthase F1 subunit epsilon	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0000827	atpC	Down	-1.39381018734998	0.002967367602498	0.0063503329084272	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02114	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit epsilon	atpC	atpC	MULTISPECIES: F0F1 ATP synthase subunit epsilon;hypothetical protein;ATP synthase F1 subunit epsilon	2	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Aerobic respiration	OG0000828	atpD	Down	-2.16051373041803	1.89515394374353e-09	2.6241997114067e-08	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02112;K02133	map00190;map00195;map01100;map04714;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Metabolic pathways;Oxidative phosphorylation;Photosynthesis;Alzheimer disease;Amyotrophic lateral sclerosis;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis	F0F1 ATP synthase subunit beta	atpD	atpD	MULTISPECIES: F0F1 ATP synthase subunit beta;F0F1 ATP synthase subunit beta	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0000828	atpD	Down	-1.42098656152835	0.0024150663618721	0.0053020422427309	4	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02112;K02133	map00190;map00195;map01100;map04714;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Metabolic pathways;Oxidative phosphorylation;Photosynthesis;Alzheimer disease;Amyotrophic lateral sclerosis;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis	F0F1 ATP synthase subunit beta	atpD	atpD	MULTISPECIES: F0F1 ATP synthase subunit beta;F0F1 ATP synthase subunit beta	2	shared	OG in >=2 strains
D55_vs_B55	Aequorivita	Aerobic respiration	OG0001129	atpF	Down	-1.15237766798753	9.593208581679e-07	1.63084545888543e-05	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02109	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	ATP synthase F0 subunit B	atpF	atpF	MULTISPECIES: F0F1 ATP synthase subunit B;ATP synthase F0 subunit B	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Aerobic respiration	OG0001129	atpF	Down	-1.75018328643804	9.20766560563584e-08	5.61165365638024e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02109	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	ATP synthase F0 subunit B	atpF	atpF	MULTISPECIES: F0F1 ATP synthase subunit B;ATP synthase F0 subunit B	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001129	atpF	Down	-1.20768670541038	1.77698892040532e-07	1.71850574074641e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02109	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	ATP synthase F0 subunit B	atpF	atpF	MULTISPECIES: F0F1 ATP synthase subunit B;ATP synthase F0 subunit B	3	shared	OG in >=2 strains
D55_vs_B55	Aequorivita	Aerobic respiration	OG0001130	atpE	Down	-1.64432903073364	2.57616533305466e-06	3.52262607498127e-05	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02110	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit C	atpE	atpE	MULTISPECIES: F0F1 ATP synthase subunit C;MULTISPECIES: ATP synthase F0 subunit C	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Aerobic respiration	OG0001130	atpE	Down	-1.85044572446509	2.69991421646236e-05	7.46708948315332e-05	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02110	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit C	atpE	atpE	MULTISPECIES: F0F1 ATP synthase subunit C;MULTISPECIES: ATP synthase F0 subunit C	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001130	atpE	Down	-1.65831685342527	2.28086049270538e-09	5.12522769537326e-08	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K02110	map00190;map00195;map01100	Metabolic pathways;Oxidative phosphorylation;Photosynthesis	MULTISPECIES: F0F1 ATP synthase subunit C	atpE	atpE	MULTISPECIES: F0F1 ATP synthase subunit C;MULTISPECIES: ATP synthase F0 subunit C	3	shared	OG in >=2 strains
D55_vs_B55	Halomonas	Aerobic respiration	OG0001194	nqrA	Down	-1.31775445580912	1.87915316090263e-08	1.48559466871359e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00346			MULTISPECIES: Na(+)-translocating NADH-quinone reductase subunit A	nqrA	nqrA	MULTISPECIES: Na(+)-translocating NADH-quinone reductase subunit A;Na(+)-translocating NADH-quinone reductase subunit A;NADH:ubiquinone reductase (Na(+)-transporting) subunit A	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Aerobic respiration	OG0001195	nqrB	Down	-1.16550585733557	1.46830914339363e-06	6.10641718195466e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00347			MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit B	nqrB	nqrB	Na+-transporting NADH:ubiquinone oxidoreductase subunit B;MULTISPECIES: NADH:ubiquinone reductase (Na(+)-transporting) subunit B;NADH:ubiquinone reductase (Na(+)-transporting) subunit B	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Aerobic respiration	OG0001277	sdhA	Down	-1.10216888344171	2.99300404545907e-08	2.20012051762693e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00239	map00020;map00190;map00650;map00720;map01100;map01110;map01120;map01200;map05134	Biosynthesis of secondary metabolites;Butanoate metabolism;Carbon metabolism;Citrate cycle (TCA cycle);Legionellosis;Metabolic pathways;Microbial metabolism in diverse environments;Other carbon fixation pathways;Oxidative phosphorylation	succinate dehydrogenase flavoprotein subunit	sdhA	sdhA	MULTISPECIES: succinate dehydrogenase flavoprotein subunit;succinate dehydrogenase flavoprotein subunit	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Aerobic respiration	OG0001319	petC	Down	-1.30690107313796	1.2185734138265e-06	5.20789386512718e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00413	map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	MULTISPECIES: cytochrome c1	petC	petC	MULTISPECIES: cytochrome c1;cytochrome c1	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001319	petC	Down	-1.40750107750473	5.19200575448768e-10	1.68795421124621e-08	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00413	map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	MULTISPECIES: cytochrome c1	petC	petC	MULTISPECIES: cytochrome c1;cytochrome c1	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001320	petB	Down	-1.39021573002272	6.83490496788607e-11	4.74715217769542e-09	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00412	map00190;map01100;map02020;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	cytochrome b/b6		petB	MULTISPECIES: cytochrome bc complex cytochrome b subunit;cytochrome bc complex cytochrome b subunit;cytochrome b/b6	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Aerobic respiration	OG0001321	petA	Down	-1.06210034876104	2.64432251840415e-07	1.38496391901417e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00411	map00190;map01100;map02020;map04148;map04260;map04714;map04932;map05010;map05012;map05014;map05016;map05020;map05022;map05208;map05415	Alzheimer disease;Amyotrophic lateral sclerosis;Cardiac muscle contraction;Chemical carcinogenesis - reactive oxygen species;Diabetic cardiomyopathy;Efferocytosis;Huntington disease;Metabolic pathways;Non-alcoholic fatty liver disease;Oxidative phosphorylation;Parkinson disease;Pathways of neurodegeneration - multiple diseases;Prion disease;Thermogenesis;Two-component system	MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit	petA	petA	MULTISPECIES: ubiquinol-cytochrome c reductase iron-sulfur subunit;ubiquinol-cytochrome c reductase iron-sulfur subunit	1	single	OG in 1 strain
D55_vs_B55	Halomonas	Aerobic respiration	OG0001354	ccoO	Down	-2.59653964564566	2.14791862875362e-10	5.83051264747822e-09	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00405	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome-c oxidase, cbb3-type subunit II	ccoO	ccoO	MULTISPECIES: cytochrome-c oxidase;cbb3-type subunit II;cytochrome-c oxidase	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001354	ccoO	Down	-1.13329825414991	2.99335476444043e-09	6.26554257543147e-08	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00405	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome-c oxidase, cbb3-type subunit II	ccoO	ccoO	MULTISPECIES: cytochrome-c oxidase;cbb3-type subunit II;cytochrome-c oxidase	3	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Aerobic respiration	OG0001354	ccoO	Down	-3.23303499532617	1.65851924814425e-06	9.61000160094929e-06	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00405	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome-c oxidase, cbb3-type subunit II	ccoO	ccoO	MULTISPECIES: cytochrome-c oxidase;cbb3-type subunit II;cytochrome-c oxidase	3	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001388	cydA	Down	-1.77102361376287	2.67304603587536e-08	3.40367861901462e-07	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00425	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome ubiquinol oxidase subunit I	cydA	cydA	MULTISPECIES: cytochrome ubiquinol oxidase subunit I;cytochrome D ubiquinol oxidase subunit I;cytochrome ubiquinol oxidase subunit I	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Aerobic respiration	OG0001388	cydA	Down	-2.089910863656	2.65538163888628e-16	1.96304499950325e-13	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00425	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome ubiquinol oxidase subunit I	cydA	cydA	MULTISPECIES: cytochrome ubiquinol oxidase subunit I;cytochrome D ubiquinol oxidase subunit I;cytochrome ubiquinol oxidase subunit I	2	shared	OG in >=2 strains
D55_vs_B55	Psychrobacter	Aerobic respiration	OG0001389	cydB	Down	-2.18358863627255	1.32490459266372e-09	3.49043830618995e-08	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00426	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome d ubiquinol oxidase subunit II		cydB	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II;cytochrome d ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
D55_vs_B55	Sphingopyxis	Aerobic respiration	OG0001389	cydB	Down	-1.64067571720886	3.10845496465374e-13	1.61791866223413e-11	3	strict aerobic respiration: respiratory-chain or oxidative-phosphorylation complex subunit	DEG_OG_edgeR.tsv strict full-module filter	K00426	map00190;map01100;map02020	Metabolic pathways;Oxidative phosphorylation;Two-component system	cytochrome d ubiquinol oxidase subunit II		cydB	MULTISPECIES: cytochrome d ubiquinol oxidase subunit II;cytochrome d ubiquinol oxidase subunit II	2	shared	OG in >=2 strains
